nom,SIREN,COG,type,code_departement,code_departement_3digits,code_region,population
Bucy-lès-Pierrepont,210201208,02133,COM,02,002,32,417
Buire,210201216,02134,COM,02,002,32,886
Buironfosse,210201224,02135,COM,02,002,32,1184
Burelles,210201232,02136,COM,02,002,32,132
Bussiares,210201240,02137,COM,02,002,32,152
Buzancy,210201257,02138,COM,02,002,32,192
Caillouël-Crépigny,210201265,02139,COM,02,002,32,446
Camelin,210201273,02140,COM,02,002,32,461
La Capelle,210201281,02141,COM,02,002,32,1867
Castres,210201299,02142,COM,02,002,32,249
Le Catelet,210201307,02143,COM,02,002,32,198
Caulaincourt,210201315,02144,COM,02,002,32,148
Caumont,210201323,02145,COM,02,002,32,564
Celles-lès-Condé,210201331,02146,COM,02,002,32,88
Celles-sur-Aisne,210201356,02148,COM,02,002,32,260
Cerizy,210201364,02149,COM,02,002,32,67
Cerny-en-Laonnois,210201372,02150,COM,02,002,32,64
Cerny-lès-Bucy,210201380,02151,COM,02,002,32,118
Cerseuil,210201398,02152,COM,02,002,32,90
Cessières-Suzy,200086338,02153,COM,02,002,32,783
Chacrise,210201414,02154,COM,02,002,32,368
Chaillevois,210201422,02155,COM,02,002,32,179
Chalandry,210201430,02156,COM,02,002,32,254
Chambry,210201448,02157,COM,02,002,32,860
Chamouille,210201455,02158,COM,02,002,32,286
Champs,210201463,02159,COM,02,002,32,283
Chaourse,210201471,02160,COM,02,002,32,550
La Chapelle-sur-Chézy,210201497,02162,COM,02,002,32,283
Charly-sur-Marne,210201505,02163,COM,02,002,32,2659
Le Charmel,210201513,02164,COM,02,002,32,323
Charmes,210201521,02165,COM,02,002,32,1680
Chartèves,210201539,02166,COM,02,002,32,361
Chassemy,210201547,02167,COM,02,002,32,895
Château-Thierry,210201554,02168,COM,02,002,32,15486
Châtillon-lès-Sons,210201562,02169,COM,02,002,32,83
Châtillon-sur-Oise,210201570,02170,COM,02,002,32,130
Chaudardes,210201588,02171,COM,02,002,32,88
Chaudun,210201596,02172,COM,02,002,32,259
Chauny,210201604,02173,COM,02,002,32,12317
Chavignon,210201612,02174,COM,02,002,32,842
Chavigny,210201620,02175,COM,02,002,32,154
Chavonne,210201638,02176,COM,02,002,32,208
Chérêt,210201646,02177,COM,02,002,32,144
Chermizy-Ailles,210201653,02178,COM,02,002,32,108
Chéry-Chartreuve,210201661,02179,COM,02,002,32,402
Chéry-lès-Pouilly,210201679,02180,COM,02,002,32,718
Chéry-lès-Rozoy,210201687,02181,COM,02,002,32,81
Chevennes,210201695,02182,COM,02,002,32,128
Chevregny,210201703,02183,COM,02,002,32,188
Chevresis-Monceau,210201711,02184,COM,02,002,32,360
Chézy-en-Orxois,210201729,02185,COM,02,002,32,419
Chézy-sur-Marne,210201737,02186,COM,02,002,32,1398
Chierry,210201745,02187,COM,02,002,32,1124
Chigny,210201752,02188,COM,02,002,32,153
Chivres-en-Laonnois,210201760,02189,COM,02,002,32,370
Chivres-Val,210201778,02190,COM,02,002,32,542
Chivy-lès-Étouvelles,210201786,02191,COM,02,002,32,515
Chouy,210201794,02192,COM,02,002,32,377
Cierges,210208260,02193,COM,02,002,32,67
Cilly,210201810,02194,COM,02,002,32,201
Ciry-Salsogne,210201828,02195,COM,02,002,32,939
Clacy-et-Thierret,210201836,02196,COM,02,002,32,321
Clairfontaine,210201802,02197,COM,02,002,32,638
Clamecy,210201844,02198,COM,02,002,32,230
Clastres,210201851,02199,COM,02,002,32,644
Clermont-les-Fermes,210201869,02200,COM,02,002,32,121
Cœuvres-et-Valsery,210201877,02201,COM,02,002,32,444
Coincy,210201885,02203,COM,02,002,32,1329
Coingt,210201893,02204,COM,02,002,32,69
Colligis-Crandelain,210201901,02205,COM,02,002,32,251
Colonfay,210201919,02206,COM,02,002,32,81
Commenchon,210201927,02207,COM,02,002,32,217
Concevreux,210201935,02208,COM,02,002,32,283
Condé-en-Brie,210201943,02209,COM,02,002,32,695
Condé-sur-Aisne,210201950,02210,COM,02,002,32,366
Condé-sur-Suippe,210201968,02211,COM,02,002,32,288
Condren,210201976,02212,COM,02,002,32,718
Connigis,210201984,02213,COM,02,002,32,334
Contescourt,210201992,02214,COM,02,002,32,62
Corbeny,210202008,02215,COM,02,002,32,807
Corcy,210202016,02216,COM,02,002,32,310
Coucy-le-Château-Auffrique,210202024,02217,COM,02,002,32,1031
Coucy-lès-Eppes,210202032,02218,COM,02,002,32,636
Coucy-la-Ville,210202040,02219,COM,02,002,32,289
Coulonges-Cohan,210202057,02220,COM,02,002,32,451
Coupru,210202065,02221,COM,02,002,32,154
Courbes,210202073,02222,COM,02,002,32,31
Courboin,210202081,02223,COM,02,002,32,312
Courcelles-sur-Vesle,210202099,02224,COM,02,002,32,354
Courchamps,210202107,02225,COM,02,002,32,90
Courmelles,210202115,02226,COM,02,002,32,1856
Courmont,210202123,02227,COM,02,002,32,134
Courtemont-Varennes,210202131,02228,COM,02,002,32,339
Courtrizy-et-Fussigny,210202149,02229,COM,02,002,32,67
Couvrelles,210202156,02230,COM,02,002,32,199
Couvron-et-Aumencourt,210202164,02231,COM,02,002,32,947
Coyolles,210202172,02232,COM,02,002,32,365
Cramaille,210202180,02233,COM,02,002,32,151
Craonne,210202198,02234,COM,02,002,32,82
Craonnelle,210202206,02235,COM,02,002,32,120
Crécy-au-Mont,210202214,02236,COM,02,002,32,349
Crécy-sur-Serre,210202222,02237,COM,02,002,32,1515
Crépy,210202230,02238,COM,02,002,32,1868
Crézancy,210202248,02239,COM,02,002,32,1314
Croix-Fonsomme,210202255,02240,COM,02,002,32,260
La Croix-sur-Ourcq,210202263,02241,COM,02,002,32,107
Crouttes-sur-Marne,210202271,02242,COM,02,002,32,658
Crouy,210202289,02243,COM,02,002,32,2952
Crupilly,210202297,02244,COM,02,002,32,67
Cuffies,210202305,02245,COM,02,002,32,1824
Cugny,210202313,02246,COM,02,002,32,611
Cuirieux,210202321,02248,COM,02,002,32,160
Cuiry-Housse,210202339,02249,COM,02,002,32,102
Cuiry-lès-Chaudardes,210202347,02250,COM,02,002,32,80
Cuiry-lès-Iviers,210202354,02251,COM,02,002,32,29
Cuissy-et-Geny,210202362,02252,COM,02,002,32,73
Cuisy-en-Almont,210202370,02253,COM,02,002,32,358
Cutry,210202388,02254,COM,02,002,32,133
Cys-la-Commune,210202396,02255,COM,02,002,32,145
Dagny-Lambercy,210202404,02256,COM,02,002,32,128
Dallon,210202412,02257,COM,02,002,32,449
Dammard,210202420,02258,COM,02,002,32,392
Dampleux,210202438,02259,COM,02,002,32,413
Danizy,210202446,02260,COM,02,002,32,661
Dercy,210202453,02261,COM,02,002,32,400
Deuillet,210202461,02262,COM,02,002,32,219
Dhuizel,210202479,02263,COM,02,002,32,114
Dizy-le-Gros,210202487,02264,COM,02,002,32,762
Dohis,210202495,02265,COM,02,002,32,101
Dolignon,210202503,02266,COM,02,002,32,51
Dommiers,210202511,02267,COM,02,002,32,299
Domptin,210202529,02268,COM,02,002,32,668
Dorengt,210202537,02269,COM,02,002,32,160
Douchy,210202545,02270,COM,02,002,32,166
Dravegny,210202552,02271,COM,02,002,32,134
Droizy,210202560,02272,COM,02,002,32,77
Dury,210202578,02273,COM,02,002,32,227
Ébouleau,210202586,02274,COM,02,002,32,206
Effry,210202594,02275,COM,02,002,32,329
Englancourt,210202602,02276,COM,02,002,32,127
Épagny,210202610,02277,COM,02,002,32,346
Éparcy,210202628,02278,COM,02,002,32,36
Épaux-Bézu,210202636,02279,COM,02,002,32,575
Épieds,210202644,02280,COM,02,002,32,404
L'Épine-aux-Bois,210202651,02281,COM,02,002,32,272
Eppes,210202669,02282,COM,02,002,32,431
Erlon,210202677,02283,COM,02,002,32,293
Erloy,210202685,02284,COM,02,002,32,98
Esquéhéries,210202693,02286,COM,02,002,32,869
Essigny-le-Grand,210202701,02287,COM,02,002,32,1046
Essigny-le-Petit,210202719,02288,COM,02,002,32,349
Essises,210202727,02289,COM,02,002,32,428
Essômes-sur-Marne,210202735,02290,COM,02,002,32,2851
Estrées,210202743,02291,COM,02,002,32,420
Étampes-sur-Marne,210202750,02292,COM,02,002,32,1280
Étaves-et-Bocquiaux,210202768,02293,COM,02,002,32,567
Étouvelles,210202776,02294,COM,02,002,32,221
Étréaupont,210202784,02295,COM,02,002,32,867
Étreillers,210202792,02296,COM,02,002,32,1229
Étrépilly,210202800,02297,COM,02,002,32,119
Étreux,210202818,02298,COM,02,002,32,1468
Évergnicourt,210202826,02299,COM,02,002,32,576
Faverolles,210202842,02302,COM,02,002,32,329
Fayet,210202859,02303,COM,02,002,32,671
La Fère,210202867,02304,COM,02,002,32,2999
Fère-en-Tardenois,210202875,02305,COM,02,002,32,3108
La Ferté-Chevresis,210202883,02306,COM,02,002,32,550
La Ferté-Milon,210202891,02307,COM,02,002,32,2243
Fesmy-le-Sart,210202909,02308,COM,02,002,32,494
Festieux,210202917,02309,COM,02,002,32,685
Fieulaine,210202925,02310,COM,02,002,32,263
Filain,210202933,02311,COM,02,002,32,131
La Flamengrie,210202941,02312,COM,02,002,32,1128
Flavigny-le-Grand-et-Beaurain,210202958,02313,COM,02,002,32,473
Flavy-le-Martel,210202966,02315,COM,02,002,32,1716
Fleury,210202974,02316,COM,02,002,32,141
Fluquières,210202982,02317,COM,02,002,32,224
Folembray,210202990,02318,COM,02,002,32,1404
Fonsomme,210203006,02319,COM,02,002,32,476
Fontaine-lès-Clercs,210203014,02320,COM,02,002,32,254
Fontaine-lès-Vervins,210203022,02321,COM,02,002,32,1095
Fontaine-Notre-Dame,210203030,02322,COM,02,002,32,392
Fontaine-Uterte,210203048,02323,COM,02,002,32,131
Fontenelle,210203055,02324,COM,02,002,32,280
Fontenoy,210203071,02326,COM,02,002,32,498
Foreste,210203089,02327,COM,02,002,32,166
Fossoy,210203097,02328,COM,02,002,32,530
Fourdrain,210203105,02329,COM,02,002,32,428
Francilly-Selency,210203113,02330,COM,02,002,32,481
Franqueville,210203121,02331,COM,02,002,32,116
Fresnes-en-Tardenois,210203139,02332,COM,02,002,32,272
Fresnes-sous-Coucy,210203147,02333,COM,02,002,32,161
Fresnoy-le-Grand,210203154,02334,COM,02,002,32,3014
Fressancourt,210203162,02335,COM,02,002,32,197
Frières-Faillouël,210203170,02336,COM,02,002,32,1013
Froidestrées,210203188,02337,COM,02,002,32,180
Froidmont-Cohartille,210203196,02338,COM,02,002,32,269
Gandelu,210203204,02339,COM,02,002,32,696
Gauchy,210203212,02340,COM,02,002,32,5360
Gercy,210203220,02341,COM,02,002,32,278
Gergny,210203238,02342,COM,02,002,32,137
Germaine,210203246,02343,COM,02,002,32,81
Gibercourt,210203261,02345,COM,02,002,32,43
Gizy,210203279,02346,COM,02,002,32,684
Gland,210203287,02347,COM,02,002,32,456
Goudelancourt-lès-Berrieux,210203303,02349,COM,02,002,32,57
Goudelancourt-lès-Pierrepont,210203311,02350,COM,02,002,32,137
Goussancourt,210203329,02351,COM,02,002,32,122
Gouy,210203337,02352,COM,02,002,32,570
Grandlup-et-Fay,210203345,02353,COM,02,002,32,312
Grandrieux,210203352,02354,COM,02,002,32,85
Gricourt,210203360,02355,COM,02,002,32,1007
Grisolles,210203378,02356,COM,02,002,32,254
Gronard,210203386,02357,COM,02,002,32,75
Grougis,210203394,02358,COM,02,002,32,363
Grugies,210203402,02359,COM,02,002,32,1382
Villeneuve-sur-Aisne,200085280,02360,COM,02,002,32,2740
Guise,210203428,02361,COM,02,002,32,4929
Guivry,210203436,02362,COM,02,002,32,254
Guny,210203444,02363,COM,02,002,32,427
Guyencourt,210203451,02364,COM,02,002,32,258
Hannapes,210203469,02366,COM,02,002,32,324
Happencourt,210203477,02367,COM,02,002,32,137
Haramont,210203485,02368,COM,02,002,32,588
Harcigny,210203493,02369,COM,02,002,32,244
Hargicourt,210203501,02370,COM,02,002,32,602
Harly,210203519,02371,COM,02,002,32,1646
Hartennes-et-Taux,210203527,02372,COM,02,002,32,381
Hary,210203535,02373,COM,02,002,32,213
Lehaucourt,210203543,02374,COM,02,002,32,885
Hautevesnes,210203550,02375,COM,02,002,32,170
Hauteville,210203568,02376,COM,02,002,32,171
Haution,210203576,02377,COM,02,002,32,151
La Hérie,210203584,02378,COM,02,002,32,149
Le Hérie-la-Viéville,210203592,02379,COM,02,002,32,351
Hinacourt,210203600,02380,COM,02,002,32,26
Hirson,210203618,02381,COM,02,002,32,9001
Holnon,210203626,02382,COM,02,002,32,1427
Homblières,210203634,02383,COM,02,002,32,1510
Houry,210203642,02384,COM,02,002,32,55
Housset,210203659,02385,COM,02,002,32,156
Iron,210203667,02386,COM,02,002,32,241
Itancourt,210203675,02387,COM,02,002,32,1066
Iviers,210203683,02388,COM,02,002,32,234
Jaulgonne,210203691,02389,COM,02,002,32,661
Jeancourt,210203709,02390,COM,02,002,32,273
Jeantes,210203717,02391,COM,02,002,32,205
Joncourt,210203725,02392,COM,02,002,32,302
Jouaignes,210203733,02393,COM,02,002,32,149
Jumencourt,210203741,02395,COM,02,002,32,152
Jumigny,210203758,02396,COM,02,002,32,65
Jussy,210203766,02397,COM,02,002,32,1278
Juvigny,210203774,02398,COM,02,002,32,281
Juvincourt-et-Damary,210203782,02399,COM,02,002,32,604
Laffaux,210203790,02400,COM,02,002,32,153
Laigny,210203808,02401,COM,02,002,32,197
Lanchy,210203816,02402,COM,02,002,32,38
Landifay-et-Bertaignemont,210203824,02403,COM,02,002,32,276
Landouzy-la-Cour,210203832,02404,COM,02,002,32,187
Landouzy-la-Ville,210203840,02405,COM,02,002,32,546
Landricourt,210203857,02406,COM,02,002,32,142
Laniscourt,210203865,02407,COM,02,002,32,187
Laon,210203873,02408,COM,02,002,32,25549
Lappion,210203881,02409,COM,02,002,32,272
Largny-sur-Automne,210203899,02410,COM,02,002,32,255
Latilly,210203907,02411,COM,02,002,32,213
Launoy,210203915,02412,COM,02,002,32,100
Laval-en-Laonnois,210203923,02413,COM,02,002,32,254
Lavaqueresse,210203931,02414,COM,02,002,32,207
Laversine,210203949,02415,COM,02,002,32,163
Lemé,210203956,02416,COM,02,002,32,441
Lempire,210203964,02417,COM,02,002,32,100
Lerzy,210203972,02418,COM,02,002,32,217
Leschelle,210203980,02419,COM,02,002,32,279
Lesdins,210203998,02420,COM,02,002,32,844
Lesges,210204004,02421,COM,02,002,32,103
Lesquielles-Saint-Germain,210204012,02422,COM,02,002,32,817
Leuilly-sous-Coucy,210204020,02423,COM,02,002,32,428
Leury,210204038,02424,COM,02,002,32,106
Leuze,210204046,02425,COM,02,002,32,176
Levergies,210204053,02426,COM,02,002,32,555
Lhuys,210204061,02427,COM,02,002,32,142
Licy-Clignon,210204079,02428,COM,02,002,32,76
Lierval,210204087,02429,COM,02,002,32,119
Liesse-Notre-Dame,210204095,02430,COM,02,002,32,1404
Liez,210204103,02431,COM,02,002,32,401
Limé,210204111,02432,COM,02,002,32,190
Lislet,210204129,02433,COM,02,002,32,235
Logny-lès-Aubenton,210204145,02435,COM,02,002,32,74
Longpont,210204152,02438,COM,02,002,32,271
Les Septvallons,200055606,02439,COM,02,002,32,1200
Lor,210204178,02440,COM,02,002,32,142
Louâtre,210204186,02441,COM,02,002,32,202
Loupeigne,210204194,02442,COM,02,002,32,92
Lucy-le-Bocage,210204202,02443,COM,02,002,32,202
Lugny,210204210,02444,COM,02,002,32,114
Luzoir,210204228,02445,COM,02,002,32,291
Ly-Fontaine,210204236,02446,COM,02,002,32,122
Maast-et-Violaine,210204244,02447,COM,02,002,32,152
Mâchecourt,210204251,02448,COM,02,002,32,125
Macogny,210204269,02449,COM,02,002,32,76
Macquigny,210204277,02450,COM,02,002,32,378
Magny-la-Fosse,210204293,02451,COM,02,002,32,126
Maissemy,210204285,02452,COM,02,002,32,246
Maizy,210204301,02453,COM,02,002,32,414
La Malmaison,210204319,02454,COM,02,002,32,413
Malzy,210204327,02455,COM,02,002,32,204
Manicamp,210204335,02456,COM,02,002,32,311
Marchais,210204343,02457,COM,02,002,32,438
Dhuys et Morin-en-Brie,200053411,02458,COM,02,002,32,834
Marcy,210204368,02459,COM,02,002,32,181
Marcy-sous-Marle,210204376,02460,COM,02,002,32,195
Marest-Dampcourt,210204384,02461,COM,02,002,32,375
Mareuil-en-Dôle,210204392,02462,COM,02,002,32,242
Marfontaine,210204400,02463,COM,02,002,32,88
Margival,210204418,02464,COM,02,002,32,372
Marigny-en-Orxois,210204426,02465,COM,02,002,32,490
Marizy-Sainte-Geneviève,210204434,02466,COM,02,002,32,130
Marizy-Saint-Mard,210204442,02467,COM,02,002,32,51
Marle,210204459,02468,COM,02,002,32,2305
Marly-Gomont,210204467,02469,COM,02,002,32,490
Martigny,210204475,02470,COM,02,002,32,446
Martigny-Courpierre,210204483,02471,COM,02,002,32,126
Mauregny-en-Haye,210204491,02472,COM,02,002,32,424
Mayot,210204509,02473,COM,02,002,32,212
Mennessis,210204517,02474,COM,02,002,32,412
Mennevret,210204533,02476,COM,02,002,32,663
Mercin-et-Vaux,210204541,02477,COM,02,002,32,983
Merlieux-et-Fouquerolles,210204558,02478,COM,02,002,32,267
Mesbrecourt-Richecourt,210204574,02480,COM,02,002,32,307
Mesnil-Saint-Laurent,210204582,02481,COM,02,002,32,492
Meurival,210204590,02482,COM,02,002,32,52
Mézières-sur-Oise,210204608,02483,COM,02,002,32,524
Mézy-Moulins,210204616,02484,COM,02,002,32,525
Missy-aux-Bois,210204624,02485,COM,02,002,32,100
Missy-lès-Pierrepont,210204632,02486,COM,02,002,32,109
Missy-sur-Aisne,210204640,02487,COM,02,002,32,658
Molain,210204657,02488,COM,02,002,32,153
Molinchart,210204665,02489,COM,02,002,32,337
Monampteuil,210204673,02490,COM,02,002,32,138
Monceau-le-Neuf-et-Faucouzy,210204681,02491,COM,02,002,32,328
Monceau-lès-Leups,210204699,02492,COM,02,002,32,480
Monceau-le-Waast,210204707,02493,COM,02,002,32,226
Monceau-sur-Oise,210204715,02494,COM,02,002,32,130
Mondrepuis,210204723,02495,COM,02,002,32,1055
Monnes,210204731,02496,COM,02,002,32,104
Mons-en-Laonnois,210204749,02497,COM,02,002,32,1180
Montaigu,210204756,02498,COM,02,002,32,771
Montbavin,210204764,02499,COM,02,002,32,46
Montbrehain,210204772,02500,COM,02,002,32,829
Montchâlons,210204780,02501,COM,02,002,32,86
Montcornet,210204798,02502,COM,02,002,32,1347
Mont-d'Origny,210204806,02503,COM,02,002,32,851
Montescourt-Lizerolles,210204814,02504,COM,02,002,32,1679
Montfaucon,210204822,02505,COM,02,002,32,208
Montgobert,210204830,02506,COM,02,002,32,199
Montgru-Saint-Hilaire,210204848,02507,COM,02,002,32,33
Monthenault,210204855,02508,COM,02,002,32,158
Monthiers,210204863,02509,COM,02,002,32,165
Monthurel,210204871,02510,COM,02,002,32,153
Montigny-en-Arrouaise,210204889,02511,COM,02,002,32,295
Montigny-l'Allier,210204897,02512,COM,02,002,32,279
Montigny-le-Franc,210204905,02513,COM,02,002,32,144
Montigny-Lengrain,210204913,02514,COM,02,002,32,718
Montigny-lès-Condé,210204921,02515,COM,02,002,32,65
Montigny-sous-Marle,210204939,02516,COM,02,002,32,64
Montigny-sur-Crécy,210204947,02517,COM,02,002,32,320
Montlevon,210204954,02518,COM,02,002,32,304
Montloué,210204962,02519,COM,02,002,32,191
Mont-Notre-Dame,210204970,02520,COM,02,002,32,743
Montreuil-aux-Lions,210204988,02521,COM,02,002,32,1383
Mont-Saint-Jean,210204996,02522,COM,02,002,32,77
Mont-Saint-Martin,210205001,02523,COM,02,002,32,76
Mont-Saint-Père,210205019,02524,COM,02,002,32,714
Morcourt,210205027,02525,COM,02,002,32,588
Morgny-en-Thiérache,210205035,02526,COM,02,002,32,92
Morsain,210205043,02527,COM,02,002,32,453
Mortefontaine,210205050,02528,COM,02,002,32,238
Mortiers,210205068,02529,COM,02,002,32,188
Moulins,210205076,02530,COM,02,002,32,77
Moussy-Verneuil,210205084,02531,COM,02,002,32,124
Moÿ-de-l'Aisne,210205092,02532,COM,02,002,32,993
Muret-et-Crouttes,210205100,02533,COM,02,002,32,127
Muscourt,210205118,02534,COM,02,002,32,53
Nampcelles-la-Cour,210205126,02535,COM,02,002,32,122
Nampteuil-sous-Muret,210205134,02536,COM,02,002,32,104
Nanteuil-la-Fosse,210205142,02537,COM,02,002,32,194
Nanteuil-Notre-Dame,210205159,02538,COM,02,002,32,62
Nauroy,210205167,02539,COM,02,002,32,712
Nesles-la-Montagne,210205175,02540,COM,02,002,32,1265
Neufchâtel-sur-Aisne,210205183,02541,COM,02,002,32,430
Neuflieux,210205191,02542,COM,02,002,32,93
Neuilly-Saint-Front,210205209,02543,COM,02,002,32,2112
Neuve-Maison,210205217,02544,COM,02,002,32,625
La Neuville-Bosmont,210205225,02545,COM,02,002,32,189
La Neuville-en-Beine,210205233,02546,COM,02,002,32,200
La Neuville-Housset,210205241,02547,COM,02,002,32,69
La Neuville-lès-Dorengt,210205258,02548,COM,02,002,32,386
Neuville-Saint-Amand,210205266,02549,COM,02,002,32,862
Neuville-sur-Ailette,210205274,02550,COM,02,002,32,107
Neuville-sur-Margival,210205282,02551,COM,02,002,32,117
Neuvillette,210205290,02552,COM,02,002,32,195
Nizy-le-Comte,210205308,02553,COM,02,002,32,248
Nogentel,210205316,02554,COM,02,002,32,1035
Nogent-l'Artaud,210205324,02555,COM,02,002,32,2214
Noircourt,210205332,02556,COM,02,002,32,81
Noroy-sur-Ourcq,210205340,02557,COM,02,002,32,130
Le Nouvion-en-Thiérache,210205357,02558,COM,02,002,32,2630
Nouvion-et-Catillon,210205365,02559,COM,02,002,32,478
Nouvion-le-Comte,210205373,02560,COM,02,002,32,258
Nouvion-le-Vineux,210205381,02561,COM,02,002,32,168
Nouvron-Vingré,210205399,02562,COM,02,002,32,227
Noyales,210205407,02563,COM,02,002,32,170
Noyant-et-Aconin,210205415,02564,COM,02,002,32,507
Œuilly,210205423,02565,COM,02,002,32,293
Ognes,210205431,02566,COM,02,002,32,1135
