siren,nom,type,regcode,url-ptf,nb-ptf,url-datagouv,nb-datagouv,id-datagouv,id-ods,pop-insee,lat,long,merge,depcode,ptf,Techno (from Plateformes),Thématiques
234500023,CENTRE VAL DE LOIRE,REG,CVL-24,https://data.centrevaldeloire.fr/explore/?sort=explore.popularity_score&refine.publisher=R%C3%A9gion+Centre-Val+de+Loire,43.0,https://www.data.gouv.fr/fr/organizations/region-centre-val-de-loire/,160.0,561a7f00c751df4e6dcdbb48,Région Centre-Val de Loire + Portail SIG de la Région Centre-Val de Loire*,2567000.0,,,ptf+datagouv,37,"Centre Val-de-Loire, DataGouv","OpenDataSoft, DataGouv","Citoyenneté, Transport, Tourisme, Education, Culture, Administratif"
217700673,CESSON,COM,IDF-11,https://data.ville-cesson.fr/explore/?refine.publisher=Commune+de+Cesson,1.0,,,,Commune de Cesson,10033.0,48.5625,2.60268,ptf,77,Cesson,OpenDataSoft,Administratif
213500515,CESSON SEVIGNE,COM,BRE-53,https://data.rennesmetropole.fr/explore/?refine.publisher=Ville+de+Cesson-S%C3%A9vign%C3%A9,11.0,,,,Ville de Cesson-Sévigné,18095.0,48.120504,-1.60414,ptf,35,Rennes Métropole,OpenDataSoft,"Citoyenneté, Education, Equipements, Social, Urbanisme"
210500286,CHABESTAN,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/62304d73321cfc12c33eceff/,1.0,62304d73321cfc12c33eceff,,136.0,44.477936,5.783764,datagouv,05,DataGouv,DataGouv,Equipements
210500294,CHABOTTES,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/623049afc71c8d7d691b1a37/,1.0,623049afc71c8d7d691b1a37,,834.0,44.6429,6.16976,datagouv,05,DataGouv,DataGouv,Equipements
215101015,CHALONS EN CHAMPAGNE,COM,GES-44,,,https://www.data.gouv.fr/fr/organizations/5badf0508b4c412b0839e0f4/,0.0,5badf0508b4c412b0839e0f4,,45268.0,48.9564,4.3642,datagouv,51,DataGouv,DataGouv,Administratif
217300656,CHAMBERY,COM,ARA-84,https://donnees.grandchambery.fr/explore/?refine.publisher=Ville+de+Chamb%C3%A9ry,17.0,https://www.data.gouv.fr/fr/organizations/5bae3178634f411900549882/,20.0,5bae3178634f411900549882,Ville de Chambéry,59697.0,45.5661,5.91978,ptf+datagouv,73,"Grand Chambéry, DataGouv","OpenDataSoft, DataGouv","Enfance, Economie, Equipements, Transport, Administratif, Citoyenneté, Social"
200075810,CHAMBERY GRAND LAC ECONOMIE,AGCT,ARA-84,,,https://www.data.gouv.fr/fr/organizations/5bcf2a798b4c412f2198fab2/,2.0,5bcf2a798b4c412f2198fab2,,,45.6441,5.86737,datagouv,73,DataGouv,DataGouv,Transport
216900407,CHAMPAGNE AU MONT D'OR,COM,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Champagne-au-Mont-d%27Or,6.0,,,,,5526.0,45.795491,4.789458,ptf,69,Métropole de Lyon,GeoNetwork,"Equipements, Transport, Environnement, Citoyenneté"
217700798,CHAMPAGNE SUR SEINE,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/5846e4ae88ee3811d6c65bb3/,9.0,5846e4ae88ee3811d6c65bb3,,6179.0,48.397326,2.800055,datagouv,77,DataGouv,DataGouv,"Administratif, Citoyenneté"
210500310,CHAMPCELLA,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/601290f3625226276c263b58,1.0,601290f3625226276c263b58,,186.0,44.722996,6.57151,datagouv,05,DataGouv,DataGouv,Equipements
210500328,CHAMPOLEON,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/6048fa2bf62259a72acf34f6/,1.0,6048fa2bf62259a72acf34f6,,136.0,44.714117,6.263777,datagouv,05,DataGouv,DataGouv,Equipements
213500598,CHAPELLE DES FOUGERETZ,COM,BRE-53,https://data-catalogue.megalis.bretagne.bzh/fr/organizations/commune-de-la-chapelle-des-fougeretz/,1.0,,,,,4806.0,48.178066,-1.734116,ptf,35,Mégalis Bretagne,,Citoyenneté
216900431,CHAPONOST,COM,ARA-84,,,https://www.data.gouv.fr/fr/organizations/63bd8fc1757585c6ca3e0abb/,1.0,63bd8fc1757585c6ca3e0abb,,8436.0,45.710703,4.746916,datagouv,69,DataGouv,DataGouv,Environnement
221600018,CHARENTE,DEP,NAQ-75,https://data16.lacharente.fr/search?collection=Dataset,71.0,,,,,350240.0,,,ptf,16,Charente,ArcGIS,"Administratif, Citoyenneté, Transport, Culture, Education, Social"
221700016,CHARENTE MARITIME,DEP,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/59b6449a88ee38073588ac9d,2.0,59b6449a88ee38073588ac9d,,646016.0,,,datagouv,17,DataGouv,DataGouv,Citoyenneté
830836698,CHARENTE TOURISME,OACT,NAQ-75,https://data16.lacharente.fr/search?collection=Dataset&tags=tourisme,17.0,,,,,,45.646577,0.153911,ptf,16,Charente,ArcGIS,Tourisme
200026334,CHARTRES METROPOLE,CA,CVL-24,,,https://www.data.gouv.fr/fr/organizations/6399f7e3f801257af9a3b4b3/,1.0,6399f7e3f801257af9a3b4b3,,136538.0,,,datagouv,28,DataGouv,DataGouv,Environnement
807667316,CHARTRES METROPOLE TRANSPORTS,DSPT,CVL-24,,,https://www.data.gouv.fr/fr/organizations/5c35c8518b4c416fe6cb42c9/,2.0,5c35c8518b4c416fe6cb42c9,,,48.4442,1.48802,datagouv,28,DataGouv,DataGouv,Transport
216902718,CHASSIEU,COM,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Chassieu,9.0,,,,,10323.0,45.74448,4.965418,ptf,69,Métropole de Lyon,GeoNetwork,Equipements
210500385,CHATEAU-VILLE-VIEILLE,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/5fca9ac5d28cb742feecde59/,1.0,5fca9ac5d28cb742feecde59,,332.0,44.762464,6.811456,datagouv,05,DataGouv,DataGouv,Equipements
200064483,CHATEAUGIRON,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/5dc1b1c08b4c41677012618b/,1.0,5dc1b1c08b4c41677012618b,,9966.0,48.042376,-1.500912,datagouv,35,DataGouv,DataGouv,Citoyenneté
210500351,CHATEAUNEUF D'OZE,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/605ae6d65972906661403492/,1.0,605ae6d65972906661403492,,27.0,44.511887,5.864394,datagouv,05,DataGouv,DataGouv,Equipements
212900278,CHATEAUNEUF-DU-FAOU,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/60ba2f3eb3735a080f1fbda7/,18.0,60ba2f3eb3735a080f1fbda7,,3665.0,48.186299,-3.812859,datagouv,29,DataGouv,DataGouv,Equipements
213600448,CHATEAUROUX,COM,CVL-24,https://data.chateauroux-metropole.fr/explore/?sort=title&refine.publisher=VILLE+DE+CHATEAUROUX,12.0,,,,VILLE DE CHATEAUROUX,43732.0,46.8117,1.69206,ptf,36,Châteauroux Métropole,OpenDataSoft,"Administratif, Urbanisme, Environnement, Citoyenneté"
219200201,CHATILLON,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/602e6724571c0cf3f2028f6b/,1.0,602e6724571c0cf3f2028f6b,,36392.0,48.799776,2.289712,datagouv,92,DataGouv,DataGouv,Economie
217801463,CHATOU,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/5c9e2bfb634f41255724d4ca/,1.0,5c9e2bfb634f41255724d4ca,,31058.0,48.8901,2.15582,datagouv,78,DataGouv,DataGouv,Citoyenneté
219200227,CHAVILLE,COM,IDF-11,https://chaville-seineouest.opendatasoft.com/explore/?sort=title&refine.publisher=Ville+de+Chaville,4.0,https://www.data.gouv.fr/fr/organizations/5437e8c288ee387cb68f5e87,4.0,5437e8c288ee387cb68f5e87,Ville de Chaville,20520.0,48.8099,2.18829,ptf+datagouv,92,"Chaville, DataGouv","OpenDataSoft, DataGouv","Citoyenneté, Culture, Education, Equipements"
214200594,CHAZELLES-SUR-LYON,COM,ARA-84,,,https://www.data.gouv.fr/fr/organizations/62456d16e06386ec9e21ec5f/,7.0,62456d16e06386ec9e21ec5f,,5423.0,45.637553,4.388995,datagouv,42,DataGouv,DataGouv,"Administratif, Citoyenneté, Santé, Transport"
216001446,CHELLES,COM,IDF-11,https://open-data-chelles.opendata.arcgis.com/search?collection=Dataset,4.0,https://www.data.gouv.fr/fr/organizations/5bbb7d93634f417a77e68539/,4.0,5bbb7d93634f417a77e68539,,54917.0,48.87838,2.590549,ptf+datagouv,77,"Chelles, DataGouv","ArcGIS, DataGouv","Administratif, Equipements, Citoyenneté"
214400400,CHEMERE,COM,PDL-52,https://data.loire-atlantique.fr/explore/?refine.publisher=Ville+de+Chéméré,4.0,,,,Ville de Chéméré,2123.0,47.977334,-0.441579,ptf,44,Loire-Atlantique,OpenDataSoft,"Citoyenneté, Urbanisme, Administratif"
219400199,CHENNEVIERES SUR MARNE,COM,IDF-11,"https://chennevieres.data4citizen.com/portail?facet.field=[%22organization%22,%22tags%22,%22theme%22,%22features%22]&rows=10&start=0&fq=organization:(chennevieres)",0.0,,,,,18365.0,48.797768,2.533055,ptf,94,,,"Culture, Environnement, Citoyenneté"
310679055,CITEDIA,DSPT,BRE-53,https://data.rennesmetropole.fr/explore/?refine.publisher=Cit%C3%A9dia,2.0,,,,Citédia,,48.104375,-1.684483,ptf,35,Rennes Métropole,OpenDataSoft,Transport
213400773,CLAPIERS,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/clapiers,32.0,,,,,5527.0,43.65682,3.887375,ptf,34,Montpellier3M,DKAN,"Administratif, Economie, Environnement, Equipements, Tourisme"
216301135,CLERMONT-FERRAND,COM,ARA-84,https://opendata.clermontmetropole.eu/explore/?q=&sort=modified&refine.publisher=Ville+de+Clermont-Ferrand,24.0,,,,Ville de Clermont-Ferrand,146734.0,45.777455,3.081943,ptf,63,Clermont Métropole,ArcGIS,"Administratif, Citoyenneté, Culture, Environnement, Equipements, Télécom"
246300701,CLERMONT-FERRAND METROPOLE,MET,ARA-84,https://opendata.clermontmetropole.eu/explore/?q=&sort=modified&refine.publisher=Clermont+Auvergne+M%C3%A9tropole,16.0,,,,Clermont Auvergne Métropole,294127.0,,,ptf,63,Clermont Métropole,ArcGIS,"Administratif, Culture, Economie, Environnement, Transport, Urbanisme"
218300424,COGOLIN,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/5bac7fb68b4c414fe45d8cee/,3.0,5bac7fb68b4c414fe45d8cee,,12387.0,43.2519,6.5294,datagouv,83,DataGouv,DataGouv,"Citoyenneté, Equipements"
213101496,COLOMIERS,COM,OCC-76,https://data.toulouse-metropole.fr/explore/?refine.publisher=Mairie+de+Colomiers,1.0,,,,Mairie de Colomiers,39266.0,43.612602,1.335509,ptf,31,Toulouse Métropole,OpenDataSoft,Santé
215600420,COLPO,COM,BRE-53,https://data-catalogue.megalis.bretagne.bzh/fr/organizations/commune-de-colpo/,2.0,,,,,2237.0,47.81893,-2.8114,ptf,56,Mégalis Bretagne,,"Administratif, Citoyenneté"
217701226,COMBS LA VILLE,COM,IDF-11,https://combslaville-grandparissud.opendatasoft.com/explore/?refine.publisher=Mairie+de+Combs-la-Ville,15.0,,,,Mairie de Combs-la-Ville,22154.0,48.6646,2.5644,ptf,77,Combs-la-Ville,OpenDataSoft,"Administratif, Citoyenneté, Santé, Economie, Equipements"
215901521,COMINES,COM,HDF-32,,,https://www.data.gouv.fr/fr/organizations/593fb6b788ee3810680f7775,6.0,593fb6b788ee3810680f7775,,12491.0,50.760794,3.007073,datagouv,59,DataGouv,DataGouv,Citoyenneté
301072880,COMITE REGIONAL DU TOURISME ILE DE FRANCE,OACT,IDF-11,https://data.iledefrance.fr/explore/?refine.publisher=Comit%C3%A9+r%C3%A9gional+du+tourisme,8.0,,,,Comité régional du tourisme,,48.871762,2.3478,ptf,75,Ile-de-France,OpenDataSoft,Tourisme
249730045,COMMUNAUTE D'AGGLOMERATION DU CENTRE LITTORAL,CA,GF-03,https://data.cacl-guyane.fr/,27.0,https://www.data.gouv.fr/fr/organizations/60180bd0925674d91a968a1b/,48.0,60180bd0925674d91a968a1b,,137964.0,,,ptf+datagouv,973,"Data CACL, DataGouv","Mobapi, DataGouv",Energie
568500680,COMPAGNIE DES TRANSPORTS STRASBOURGEOIS,DSPT,GES-44,,,https://www.data.gouv.fr/fr/organizations/5ae16ff988ee3848de337bb3/,1.0,5ae16ff988ee3848de337bb3,,,48.592637,7.73336,datagouv,67,DataGouv,DataGouv,Transport
216001586,COMPIEGNE,COM,HDF-32,,,https://www.data.gouv.fr/fr/organizations/638f4354d393bbc2db6865c4/,1.0,638f4354d393bbc2db6865c4,,40200.0,49.41795,2.826317,datagouv,60,DataGouv,DataGouv,Environnement
210400628,CONDAMINE-CHATELARD,COM,PAC-93,,,https://www.data.gouv.fr/fr/datasets/base-adresse-locale-bal-de-la-commune-de-la-condamine-chatelard-04062/,1.0,,,152.0,44.458268,6.745741,datagouv,04,DataGouv,DataGouv,Equipements
217801729,CONFLANS SAINT HONORINE,COM,IDF-11,https://data.ville-conflans.fr/login/,0.0,,,,,35846.0,48.993879,2.094977,ptf,78,,,
232000018,CORSE,REG,COR-94,https://www.data.corsica/explore/?refine.publisher=Collectivit%C3%A9+Territoriale+de+Corse,100.0,https://www.data.gouv.fr/fr/organizations/537d58eea3a72973a2dc026c,95.0,537d58eea3a72973a2dc026c,Collectivité Territoriale de Corse,339178.0,,,ptf+datagouv,2A,"Corse, DataGouv","OpenDataSoft, DataGouv","Culture, Social, Administratif, Citoyenneté, Equipements, Transport, Tourisme"
182019208,CORSE COMPETENCES,OACT,COR-94,https://www.data.corsica/explore/?refine.publisher=GIP+Corse+Comp%C3%A9tences,0.0,https://www.data.gouv.fr/fr/organizations/534fff79a3a7292c64a77e09/,4.0,534fff79a3a7292c64a77e09,GIP Corse Compétences,,41.921087,8.738934,datagouv,2A,DataGouv,DataGouv,
222100018,COTE D'OR,DEP,BFC-27,https://trouver.ternum-bfc.fr/organization/conseil-departemental-de-cote-dor,0.0,https://www.data.gouv.fr/fr/organizations/63455a51b009d9b28d09a465/,1.0,63455a51b009d9b28d09a465,,533819.0,,,ptf+datagouv,21,"Bourgogne-Franche-Comté, DataGouv","CKAN, DataGouv",Administratif
222200016,COTES D'ARMOR,DEP,BRE-53,http://datarmor.cotesdarmor.fr/web/guest/donnees,151.0,https://www.data.gouv.fr/fr/organizations/54aff788c751df39e138127d,144.0,54aff788c751df39e138127d,,596518.0,,,ptf+datagouv,22,"Dat'Armor, DataGouv","Hop'n Data, DataGouv","Administratif, Transport, Education, Environnement, Equipements, Citoyenneté"
217701317,COULOMMIERS,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/534fff6ba3a7292c64a77da2,26.0,534fff6ba3a7292c64a77da2,,15476.0,48.814839,3.083069,datagouv,77,DataGouv,DataGouv,"Education, Citoyenneté, Social, Transport"
217001817,COURCUIRE,COM,BFC-27,,,https://www.data.gouv.fr/fr/organizations/5c937c53634f414c0c84251d/,1.0,5c937c53634f414c0c84251d,,136.0,47.3417,5.8229,datagouv,70,DataGouv,DataGouv,Administratif
213400872,COURNONSEC,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/cournonsec,21.0,,,,,3262.0,43.548387,3.703853,ptf,34,Montpellier3M,DKAN,"Transport, Economie, Equipements, Environnement"
213400880,COURNONTERRAL,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/cournonterral,27.0,,,,,5844.0,43.557287,3.718809,ptf,34,Montpellier3M,DKAN,"Equipements, Environnement, Transport"
217701390,COURTRY,COM,IDF-11,https://courtry-agglo-pvm.opendata.arcgis.com/search?collection=Dataset,0.0,,,,,6492.0,48.9158,2.60248,ptf,77,,,"Administratif, Citoyenneté, Equipements"
210500450,CROTS,COM,PAC-93,,,https://www.data.gouv.fr/fr/datasets/base-adresse-locale-bal-de-la-commune-de-crots-05045/,1.0,,,1097.0,44.53293,6.47095,datagouv,05,DataGouv,DataGouv,Equipements
820657971,CRT BOURGOGNE FC,OACT,BFC-27,https://trouver.ternum-bfc.fr/dataset/bdd-touristique-bfc,23.0,,,,,,,,ptf,21,Bourgogne-Franche-Comté,CKAN,Tourisme
210400651,CRUIS,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/communaute-de-communes-du-pays-de-forcalquier-montagne-de-lure/,12.0,,,641.0,44.062377,5.835957,datagouv,04,DataGouv,DataGouv,Equipements
245900428,CU DE DUNKERQUE,CU,HDF-32,https://data.dunkerque-agglo.fr/explore/?sort=modified&refine.publisher=Communauté+urbaine+de+Dunkerque,83.0,https://www.data.gouv.fr/fr/organizations/5c123930634f4179b683b998/,1.0,5c123930634f4179b683b998,Communauté urbaine de Dunkerque,198341.0,,,ptf+datagouv,59,"Dunkerque Agglo, DataGouv","OpenDataSoft, DataGouv","Economie, Transport, Environnement, Education, Urbanisme, Télécom"
200069854,CU DU GRAND POITIERS,CU,NAQ-75,https://data.grandpoitiers.fr/explore/?refine.publisher=Grand+Poitiers+,106.0,https://www.data.gouv.fr/fr/organizations/54da1f52c751df59f7467389,333.0,54da1f52c751df59f7467389,Grand Poitiers,191073.0,,,ptf+datagouv,86,"Grand Poitiers, DataGouv","OpenDataSoft, DataGouv","Transport, Télécom, Social, Urbanisme, Administratif, Citoyenneté, Culture, Environnement, Equipements, Santé"
200059889,CU GRAND PARIS SEINE & OISE (GPSEO),CU,IDF-11,https://gpseo.opendatasoft.com/explore/?disjunctive.theme&sort=explore.popularity_score,21.0,,,,,417556.0,,,ptf,78,Grand Paris Seine & Oise,OpenDataSoft,"Administratif, Environnement, Education, Enfance, Transport, Culture, Economie, Equipements, Santé"
200067213,CU GRAND REIMS,CU,GES-44,,,https://www.data.gouv.fr/fr/organizations/5aabc0ecc751df25cba8382b/,5.0,5aabc0ecc751df25cba8382b,,294426.0,,,datagouv,51,DataGouv,DataGouv,Environnement
200084952,CU LE HAVRE SEINE METROPOLE,CU,NOR-28,https://data.lehavreseinemetropole.fr/#,161.0,https://www.data.gouv.fr/fr/organizations/59bfa079c751df6dad38dc0d/,51.0,59bfa079c751df6dad38dc0d,,236133.0,,,ptf+datagouv,76,"Le Havre Seine Métropole, DataGouv","Spécifique, DataGouv","Administratif, Citoyenneté, Culture, Environnement, Education, Equipements, Social, Transport, Urbanisme"
213101579,CUGNAUX,COM,OCC-76,,,https://www.data.gouv.fr/fr/organizations/58d27ed688ee383022f3994b/,0.0,58d27ed688ee383022f3994b,,17600.0,43.537116,1.342645,datagouv,31,DataGouv,DataGouv,Santé
210400669,CURBANS,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/622f70836ae368f21a893cca/,1.0,622f70836ae368f21a893cca,,538.0,44.429057,6.038717,datagouv,05,DataGouv,DataGouv,Equipements
130011224,DDT TARN ET GARONNE,SDE,OCC-76,,,https://www.data.gouv.fr/fr/organizations/58aef50788ee382d101eb438/,354.0,58aef50788ee382d101eb438,,,,,datagouv,82,DataGouv,DataGouv,"Administratif, Energie, Environnement, Sécurité, Urbanisme"
200067064,DECAZEVILLE COMMUNAUTE,CC,OCC-76,,,https://www.data.gouv.fr/fr/organizations/5e2067046f444136d7dd0c1e/,1.0,5e2067046f444136d7dd0c1e,,19443.0,,,datagouv,12,DataGouv,DataGouv,Transport
227900016,DEUX SEVRES,DEP,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/59ba4600c751df6bbdb72c11,1.0,59ba4600c751df6bbdb72c11,,374873.0,,,datagouv,79,DataGouv,DataGouv,Administratif
217602168,DEVILLE LES ROUEN,COM,NOR-28,https://data.metropole-rouen-normandie.fr/explore/?stage_theme=true&sort=modified&refine.publisher=Ville+de+Déville-lès-Rouen,1.0,,,,,10654.0,49.469534,1.049589,ptf,76,Rouen Normandie,OpenDataSoft,Administratif
217602176,DIEPPE,COM,HDF-32,https://opendata.adico.fr/fr/dataset?organization=commune-de-dieppe,9.0,,,,,29080.0,49.924618,1.079144,ptf,76,Adico,CKAN,"Social, Equipements"
210400701,DIGNE LES BAINS,COM,PAC-93,https://trouver.datasud.fr/organization/ville-de-digne-les-bains,104.0,https://www.data.gouv.fr/fr/organizations/534fffb8a3a7292c64a78149/,104.0,534fffb8a3a7292c64a78149,,17075.0,44.092343,6.235322,ptf+datagouv,04,"Data Sud, DataGouv","CKAN, DataGouv","Culture, Transport, Equipements, Administratif, Citoyenneté, Social, Environnement, Urbanisme, Tourisme"
211701404,DOLUS D'OLERON,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/dolus-doleron/,1.0,5c8a2eaa8b4c412414de233d,,3187.0,45.911219,-1.261912,datagouv,17,DataGouv,DataGouv,Equipements
218801413,DOMBROT SUR VAIR,COM,GES-44,,,https://www.data.gouv.fr/fr/organizations/5d3708eb634f411ba1f2be68/,2.0,5d3708eb634f411ba1f2be68,,253.0,48.265182,5.888463,datagouv,88,DataGouv,DataGouv,"Administratif, Transport"
218801561,DONCIERES,COM,GES-44,,,https://www.data.gouv.fr/fr/organizations/5e32a7e86f4441203195aaa3/,4.0,5e32a7e86f4441203195aaa3,,137.0,48.39407,6.635632,datagouv,88,DataGouv,DataGouv,"Transport, Environnement"
214400525,DONGES,COM,PDL-52,https://data.agglo-carene.fr/explore/?refine.publisher=Donges,3.0,,,,Donges,7699.0,47.3227,-2.07681,ptf,44,CARENE,OpenDataSoft,"Administratif, Citoyenneté"
222500019,DOUBS,DEP,BFC-27,https://opendata.doubs.fr/explore/?refine.publisher=CD25,38.0,https://www.data.gouv.fr/fr/organizations/5bd2e3918b4c413473d1b144/,50.0,5bd2e3918b4c413473d1b144,CD25,539465.0,,,ptf+datagouv,25,"Doubs, DataGouv","OpenDataSoft, DataGouv","Administratif, Citoyenneté, Environnement, Santé, Social, Transport, Urbanisme, Equipements"
200037729,DOUBS TRES HAUT DEBIT,AGCT,BFC-27,https://opendata.doubs.fr/explore/?refine.publisher=Syndicat+Mixte+Doubs+Tr%C3%A8s+Haut+Debit,3.0,,,,Syndicat Mixte Doubs Très Haut Debit,,47.150632,6.342956,ptf,25,Doubs,OpenDataSoft,Télécom
218300507,DRAGUIGNAN,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/5bfd0fce634f416c97b0b0a9/,1.0,5bfd0fce634f416c97b0b0a9,,40278.0,43.538,6.46351,datagouv,83,DataGouv,DataGouv,Citoyenneté
212801344,DREUX,COM,CVL-24,,,https://www.data.gouv.fr/fr/organizations/5a82b75a88ee3827fadf1afb/,1.0,5a82b75a88ee3827fadf1afb,,30836.0,48.736225,1.365471,datagouv,28,DataGouv,DataGouv,Citoyenneté
213801517,ECHIROLLES,COM,ARA-84,https://data.metropolegrenoble.fr/ckan/dataset?organization=ville-d-echirolles,6.0,https://www.data.gouv.fr/fr/organizations/5e296fbc6f44414102ba0b85/,3.0,5e296fbc6f44414102ba0b85,,36227.0,45.1437,5.71927,ptf+datagouv,38,"Grenoble Métropole, DataGouv","CKAN, DataGouv",Equipements
216800789,EGUISHEIM,COM,GES-44,,,https://www.data.gouv.fr/fr/organizations/5c6ac6e58b4c417067851df5/,1.0,5c6ac6e58b4c417067851df5,,1734.0,48.0426,7.3057,datagouv,68,DataGouv,DataGouv,Transport
217701697,EMERAINVILLE,COM,IDF-11,https://emerainville-agglo-pvm.opendata.arcgis.com/,0.0,,,,,7720.0,48.811581,2.621292,ptf,77,,,"Administratif, Equipements"
210400735,ENCHASTRAYES,COM,PAC-93,,,https://www.data.gouv.fr/fr/datasets/base-adresse-locale-bal-de-la-commune-denchastrayes-04073/,1.0,,,392.0,44.367049,6.695726,datagouv,04,DataGouv,DataGouv,Equipements
215901968,ENNETIERES EN WEPPES,COM,HDF-32,https://opendata.lillemetropole.fr/explore/?&refine.publisher=commune+Enneti%C3%A8res+en+Weppes,5.0,,,,commune Ennetières en Weppes,1302.0,50.634255,2.940735,ptf,59,Lille Métropole,OpenDataSoft,"Citoyenneté, Education, Environnement, Santé, Transport"
218801603,EPINAL,COM,GES-44,,,https://www.data.gouv.fr/fr/organizations/619f5a4ea68383df927dab3f/,3.0,619f5a4ea68383df927dab3f,,31938.0,48.174768,6.450364,datagouv,88,DataGouv,DataGouv,"Citoyenneté, Education"
217802172,EPONE,COM,IDF-11,https://gpseo.opendatasoft.com/explore/?disjunctive.theme&sort=explore.popularity_score&refine.publisher=Commune+d%27Epône,6.0,https://www.data.gouv.fr/fr/organizations/602f9a6fce76a5774f71cf60/,6.0,602f9a6fce76a5774f71cf60,,6500.0,48.945904,1.808303,ptf+datagouv,78,"Grand Paris Seine & Oise, DataGouv","OpenDataSoft, DataGouv","Culture, Transport, Santé, Economie"
200057974,EPT GRAND PARIS SEINE OUEST (GPSO - T3),EPT,IDF-11,https://data.seineouest.fr/explore/?sort=records_count&refine.publisher=Seine+Ouest,124.0,https://www.data.gouv.fr/fr/organizations/543e77eb88ee380c0d999949,125.0,543e77eb88ee380c0d999949,Seine Ouest,318535.0,,,ptf+datagouv,92,"Grand Paris Seine Ouest, DataGouv","OpenDataSoft, DataGouv","Transport, Environnement, Equipements, Culture, Citoyenneté, Urbanisme, Administratif, Education"
219502192,ERMONT,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/6368ce087de498f211912d41/,1.0,6368ce087de498f211912d41,,29230.0,48.991768,2.258568,datagouv,95,DataGouv,DataGouv,Environnement
218300523,ESPARRON,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/60feb3e0813394700b7aad59,1.0,60feb3e0813394700b7aad59,,396.0,44.453409,5.902777,datagouv,04,DataGouv,DataGouv,Equipements
